wavelength_nm,R,T,A
4.510000000000000000e+02,7.668853844574804457e-01,1.703294545464199491e-02,2.160816700878775698e-01
4.519999999999999432e+02,7.617565571549309578e-01,1.769463596033180042e-02,2.205488068847372418e-01
4.530000000000000000e+02,7.564422640628638561e-01,1.839515808436434363e-02,2.251625778527718003e-01
4.539999999999999432e+02,7.509618575497239990e-01,1.913474928276122367e-02,2.299033931675147913e-01
4.550000000000000000e+02,7.453310706745112091e-01,1.991585470868676572e-02,2.347530746168020321e-01
4.559999999999999432e+02,7.395780990817583112e-01,2.073788458590470479e-02,2.396840163323369910e-01
4.570000000000000000e+02,7.337373869656322878e-01,2.159854525076625176e-02,2.446640677836014466e-01
4.580000000000000000e+02,7.278474820741933637e-01,2.249871432030600346e-02,2.496538036055006293e-01
4.589999999999999432e+02,7.219549242785592291e-01,2.343651021754320982e-02,2.546085655038975437e-01
4.600000000000000000e+02,7.161291569779641986e-01,2.440871830063215397e-02,2.594621247214036197e-01
4.609999999999999432e+02,7.104407438811134456e-01,2.540900277537749830e-02,2.641502533435090561e-01
4.620000000000000000e+02,7.049267831170341614e-01,2.643590619192905458e-02,2.686373106910368014e-01
4.629999999999999432e+02,6.996598884800152574e-01,2.748364380533734400e-02,2.728564677146473882e-01
4.640000000000000000e+02,6.947170647375939811e-01,2.854549043669476344e-02,2.767374448257112762e-01
4.650000000000000000e+02,6.901766950915089183e-01,2.961439770734791005e-02,2.802089072011431647e-01
4.659999999999999432e+02,6.861009378346875076e-01,3.068644483610036278e-02,2.832126173292121019e-01
4.670000000000000000e+02,6.825723275943705870e-01,3.175174893232358964e-02,2.856759234733058372e-01
4.679999999999999432e+02,6.796924350050657093e-01,3.279745264337698835e-02,2.875101123515573232e-01
4.690000000000000000e+02,6.775441714103577207e-01,3.381065164670814943e-02,2.886451769429341230e-01
4.699999999999999432e+02,6.761929141475002680e-01,3.477994877853287509e-02,2.890271370739668777e-01
4.709999999999999432e+02,6.757002853713637291e-01,3.568848153616097779e-02,2.886112330924752722e-01
4.720000000000000000e+02,6.760817863157152496e-01,3.653577979638754358e-02,2.873824338878971929e-01
4.729999999999999432e+02,6.773588513845005821e-01,3.731331969996773412e-02,2.853278289155316561e-01
4.740000000000000000e+02,6.795293683555772013e-01,3.802206517743157710e-02,2.824485664669912355e-01
4.749999999999999432e+02,6.825949793815968558e-01,3.865002368803876348e-02,2.787549969303643738e-01
4.760000000000000000e+02,6.865267358810822618e-01,3.919104426108470374e-02,2.742822198578330206e-01
4.769999999999999432e+02,6.913014711474131380e-01,3.961565377252374703e-02,2.690828750800631219e-01
4.779999999999998863e+02,6.969191454918775008e-01,3.978897634456129290e-02,2.632918781635611993e-01
4.790000000000000000e+02,7.031039112416618275e-01,3.988544383501407137e-02,2.570106449233240942e-01
4.799999999999999432e+02,7.097726773245723875e-01,3.991020710140135569e-02,2.503171155740262499e-01
4.809999999999999432e+02,7.168484257791577496e-01,3.987233692370053401e-02,2.432792372971417094e-01
4.820000000000000000e+02,7.242531671213009448e-01,3.977997136249455945e-02,2.359668615162044958e-01
4.829999999999999432e+02,7.318915563216537024e-01,3.963603193630545890e-02,2.284724117420408318e-01
4.839999999999999432e+02,7.396838373446562587e-01,3.944817656362933911e-02,2.208679860917144022e-01
4.850000000000000000e+02,7.475449655787308467e-01,3.921956554751161034e-02,2.132354688737575499e-01
4.860000000000000000e+02,7.554135927935401451e-01,3.896049435537991129e-02,2.056259128510799505e-01
4.869999999999999432e+02,7.632441088846567689e-01,3.867474427042377066e-02,1.980811468449194535e-01
4.880000000000000568e+02,7.709764555956504228e-01,3.837305738024744672e-02,1.906504870241021443e-01
4.890000000000000000e+02,7.785587296736747875e-01,3.806211795405930326e-02,1.833791523722659023e-01
4.899999999999999432e+02,7.859579950137068893e-01,3.774937467887344578e-02,1.762926303074196510e-01
4.909999999999999432e+02,7.931449542702905253e-01,3.744031087575040717e-02,1.694147348539590814e-01
