wavelength_nm,R,T,A
5.320000000000000000e+02,2.636960691961161007e-01,1.001732890348821098e-01,6.361306417690018034e-01
5.330000000000000000e+02,2.832165343938223279e-01,9.307809252378068665e-02,6.237053730823969300e-01
5.340000000000000000e+02,3.009560336894181454e-01,8.672920025084900064e-02,6.123147660597328956e-01
5.350000000000000000e+02,3.164941773204138498e-01,8.114624147183246983e-02,6.023595812077536804e-01
5.359999999999998863e+02,3.301754417645998974e-01,7.626603717710153663e-02,5.935585210582985383e-01
5.369999999999998863e+02,3.424426926348455025e-01,7.202927135635911471e-02,5.855280360087953273e-01
5.380000000000000000e+02,3.534478147437694062e-01,6.840606802051581170e-02,5.781461172357147404e-01
5.389999999999998863e+02,3.633275764570173538e-01,6.535552624757068330e-02,5.713168972954119074e-01
5.399999999999998863e+02,3.735797136049550660e-01,6.349558981743259889e-02,5.629246965776123490e-01
5.410000000000000000e+02,3.830375398218948124e-01,6.209608219220946745e-02,5.548663779858957756e-01
5.420000000000000000e+02,3.915681028473734226e-01,6.105783377118066679e-02,5.473740633814458967e-01
5.429999999999998863e+02,3.991583587751536544e-01,6.037101359041800730e-02,5.404706276344283244e-01
5.440000000000000000e+02,4.055956120303359502e-01,5.996670552748464833e-02,5.344376824421794847e-01
5.450000000000000000e+02,4.103406576961597940e-01,5.964114760602154397e-02,5.300181946978186343e-01
